0.00000001302 4.84806136860 213.299095438
0.00000001364 2.43564490971 206.1855484372
0.00000000920 1.65069146673 529.6909650946
0.00000001238 0.0 0.0
0.00000000716 1.50799790954 220.4126424388
0.00000000423 4.54129218357 536.8045120954
0.00000000282 5.95440671732 522.5774180938
0.00000000090 0.51819099535 433.7117378768
0.00000000094 1.55249614896 419.4846438752
0.00000000079 1.38892285542 227.5261894396
0.00000000094 0.17438010106 426.598190876
0.00000000048 3.11903200545 1059.3819301892
0.00000000050 2.64433369691 199.0720014364
0.00000000042 2.65785543548 7.1135470008
0.00000000028 5.89394518040 515.463871093
0.00000000027 5.17159300173 1066.49547719
0.00000000024 4.43334493389 543.9180590962
0.00000000026 5.61220088462 639.897286314
0.00000000018 0.02154769101 74.7815985673
0.00000000017 2.57902262762 14.2270940016
0.00000000013 3.07320748125 210.1177017003
0.00000000012 5.68952008926 1052.2683831884
0.00000000011 0.06567554803 316.3918696566
0.00000000011 5.88691938543 647.0108333148
0.00000000009 0.49541679064 440.8252848776
0.00000000007 4.01090297903 1589.0728952838
0.00000000008 0.88032790118 216.4804891757
0.00000000006 6.21088176821 38.1330356378
0.00000000007 3.28974856542 103.0927742186
0.00000000004 4.75446574078 853.196381752
0.00000000004 1.59186789207 632.7837393132
0.00000000004 1.52800084237 412.3710968744
0.00000000003 2.72859893423 217.2312487011
0.00000000004 1.24971088361 234.6397364404
0.00000000004 2.23695164343 117.3198682202
0.00000000003 5.03266763204 1045.1548361876
0.00000000002 1.54692325590 95.9792272178
0.00000000002 2.47873978537 21.3406410024
0.00000000002 5.89071888876 1596.1864422846
0.00000000001 2.39068115930 309.2783226558
0.00000000001 4.51750108995 110.2063212194
0.00000000001 0.22878957149 323.5054166574
0.00000000001 6.15405801099 508.3503240922
0.00000000001 2.20057567411 202.2533951741
0.00000000001 0.75305469601 223.5940361765
0.00000000001 4.90745082069 735.8765135318
0.00000000001 5.14951363778 1073.6090241908
0.00000000001 2.94450371786 191.9584544356
0.00000000001 4.98822441421 860.3099287528
0.00000000001 3.42053691338 942.062061969
0.00000000001 1.15047179526 124.433415221
0.00000000001 6.22510869621 429.7795846137
0.00000000001 3.73572524089 6283.0758499914
0.00000000001 4.69195154363 625.6701923124
0.00000000001 1.51434913816 209.3669421749
0.00000000001 5.90568466315 654.1243803156
0.00000000001 1.49277395876 330.6189636582
0.00000000001 1.47510307007 88.865680217
0.00000000001 1.73488850781 10213.285546211
0.00000000001 3.84782364103 203.0041546995
0.00000000000 1.56743396293 224.3447957019
